Date,FMAC/HPI_AL,FMAC/HPI_AK,FMAC/HPI_AZ,FMAC/HPI_AR,FMAC/HPI_CA,FMAC/HPI_CO,FMAC/HPI_CT,FMAC/HPI_DE,FMAC/HPI_FL,FMAC/HPI_GA,FMAC/HPI_HI,FMAC/HPI_ID,FMAC/HPI_IL,FMAC/HPI_IN,FMAC/HPI_IA,FMAC/HPI_KS,FMAC/HPI_KY,FMAC/HPI_LA,FMAC/HPI_ME,FMAC/HPI_MD,FMAC/HPI_MA,FMAC/HPI_MI,FMAC/HPI_MN,FMAC/HPI_MS,FMAC/HPI_MO,FMAC/HPI_MT,FMAC/HPI_NE,FMAC/HPI_NV,FMAC/HPI_NH,FMAC/HPI_NJ,FMAC/HPI_NM,FMAC/HPI_NY,FMAC/HPI_NC,FMAC/HPI_ND,FMAC/HPI_OH,FMAC/HPI_OK,FMAC/HPI_OR,FMAC/HPI_PA,FMAC/HPI_RI,FMAC/HPI_SC,FMAC/HPI_SD,FMAC/HPI_TN,FMAC/HPI_TX,FMAC/HPI_UT,FMAC/HPI_VT,FMAC/HPI_VA,FMAC/HPI_WA,FMAC/HPI_WV,FMAC/HPI_WI,FMAC/HPI_WY
1981-06-30,52.144881693,64.75626231,55.57774479,60.386015697,42.122017316,40.025008377,42.089648195,41.106615054,53.614768138,45.137906894,44.088090668,51.910158169,43.630090891,51.139298079,51.469582681000006,56.98605336399999,47.875553841999995,68.03716010699999,38.946821111999995,45.948458351999996,27.320274553,39.927683994,45.000772998,60.324006155,50.493856977,52.135938026000005,51.802956474,60.470121981000005,36.811541769,37.445916805,54.20507453,33.089342823,44.001469131,61.111431104,47.888487129,73.188129402,40.607031598,46.383159434,34.878979118000004,48.954532859,48.236164458000005,50.304014231000004,64.446594026,47.714306546,42.113189159,45.537502397,38.865947335,68.64499953800001,45.776279385,66.25418554
1981-07-31,52.780999558999994,65.922482915,55.6777282,60.084010658000004,42.514942936,40.432476393,42.598613573,41.005989745,53.027295066,45.253244231000004,40.658517625,51.915683385,43.41493134,51.183361595,51.108609517,57.360732405,47.748299169,68.551078242,39.386622130999996,46.223023796999996,27.447362656,40.122762611,45.399330594,58.680836156000005,50.257647373000005,52.069861696000004,51.84465789,60.879855981000006,36.818018038000005,37.483743873,54.733658778999995,33.644099066,44.002084866000004,61.49331721,47.970196935,74.357579132,40.007658328000005,46.442992399,34.845551760999996,49.316101874,47.786902908,50.570923,64.68899795600001,47.88022479,41.863659874,45.864221002,39.221987636,68.173677627,45.250448973000005,67.015855105
1981-08-31,53.254609778,67.109471591,55.872003078999995,59.629721417,42.702686933,40.930956746,42.905801823000004,40.748415428,52.929783266,45.552850883000005,36.897547289,52.006860872,43.200690535,51.243823123,50.983525519,57.736790315,47.695037701000004,68.77419059,39.856732378000004,46.492947951000005,27.469954986999998,40.110138577,45.817722193,56.622723773999994,49.950810185,51.878423303000005,51.892286946999995,61.14796844600001,36.835304701,37.449677808000004,55.171881914,34.155391767,43.932015636,61.80660617,47.993999595,75.60621168,39.371775596999996,46.13345687899999,34.807123381,49.580557568,47.378351488,50.683220435,65.12037032100001,47.83001329,41.640267828,46.065447145,39.347933186,67.501303671,44.133221165,67.48819474300001
1981-09-30,53.428241478000004,68.299955663,56.052429746,59.033699756000004,42.905427831,41.361635654000004,42.954859914,40.434060971,53.664453568,45.994568093999995,33.374538123,52.190714799,42.98243869,51.27231288,51.087765308,58.133442716000005,47.656202445,68.898618391,40.306505951999995,46.845542814,27.446175547,39.981154161,46.159995366000004,54.549988975,49.55040857,51.606781021,52.002595753,61.299437185,36.899230617,37.37765839,55.542808173999994,34.411286343,43.821754103,61.938139586000005,47.958643876000004,76.704073478,38.791832586999995,45.580792905,34.774654384,49.764735776,47.02112864,50.703343768,65.524737559,47.647658808,41.451344592,46.242309414,39.297895269,66.63788363100001,42.533726399,67.70840822699999
1981-10-31,53.248894308000004,69.471531783,56.058588196,58.31342612899999,43.051166948,41.614789236,42.829066554,40.224295424,54.69250001899999,46.433952432,30.868024656,52.42461346100001,42.798893813,51.300924288999994,51.259540536,58.572344107,47.55886643,69.080974983,40.656441011,47.260529565,27.473388756,39.97851249,46.407721368000004,52.937819962,49.157274187,51.308416303,52.18433112899999,61.39742494,37.0345581,37.362947008,55.827210234,34.38618391,43.676829483999995,61.815620662,47.889982577,77.486677765,38.357931871999995,45.070184548,34.744317767,49.908411924,46.726339493000005,50.668532856000006,66.043040832,47.375648882,41.300235063,46.416186196000005,39.147410052,65.59164626399999,40.801674112,67.797490704
1981-11-30,52.815097271999996,70.59418297,55.963935801999995,57.56531043,42.957913082,41.756863157,42.634336559,40.232096953,55.560848869,46.744335803,30.347673383000004,52.635547108999994,42.580406665,51.335920485,51.35599848,58.948649683999996,47.415935711,69.30452929,40.845799734,47.59695545100001,27.582240933,40.155713005,46.616590398999996,52.116694816999996,48.92585798,51.002268151,52.411578203999994,61.515853498,37.224543671999996,37.476574175,55.993311245,34.141281605,43.587147288000004,61.414349793999996,47.728003313,77.927987719,38.188974097,44.842724366000006,34.713021626999996,50.07197413,46.507158231999995,50.600886641,66.75635022899999,47.043082463000005,41.179417818000005,46.455705662,39.020016716,64.364956101,39.482146549,67.873247924
1981-12-31,52.345058713,71.637940452,55.918443606000004,56.962504603,42.752902549,41.914601583,42.431061051,40.404363858,56.336827553999996,46.912426312,31.751389866999997,52.759418862,42.308160291,51.279702291999996,51.352426797,59.074027907,47.329496698,69.544055732,40.864050626,47.771458013,27.695326236,40.300104551,46.805838472,52.156264358,48.908853826000005,50.686160419,52.68600426,61.668719456000005,37.458741491,37.660360517,56.095113675,33.820904658,43.752254382,60.733542336999996,47.494525991,78.14025839,38.33334847,44.792323081000006,34.680035667,50.296462825,46.378993042,50.525153181,67.554192329,46.722034916000005,41.081199569,46.266245555,38.989225285,62.999173172,39.073452128,67.999655452
1982-01-31,52.088100039,72.58082623600001,55.931248778000004,56.618503311000005,42.664087271,42.113384844,42.263434133000004,40.636164643,56.954445549,47.053622485,34.14407984,52.795854379,42.033343548000005,51.092532285,51.297602375,58.856651414,47.40089115399999,69.838435485,40.733567845,47.779991779,27.748155198000003,40.251810706,46.939519011,52.880958323,49.070833553,50.353828551999996,53.02497261600001,61.816017898999995,37.758844988,37.808758749,56.229475187,33.580513515,44.252831517,59.80891102,47.292948515,78.315763363,38.69546728,44.778003407,34.644553383,50.523385541,46.355954288999996,50.493045823,68.312974571,46.491068841,41.010669557,45.921468897,39.086545981,61.556666209,39.648358168,68.169820485
1982-02-28,52.158308888,73.41635391,56.006006735,56.544410125,42.715574129000004,42.309857849000004,42.144488116,40.88194407,57.233536346,47.309165565,36.967823417,52.80876554899999,41.790031897,50.832172356,51.266563795,58.404570848,47.665440093,70.185962276,40.483729359,47.626745697,27.75252706,40.021752717,46.958083963,54.025264901999996,49.300314487,50.01250241,53.40633106399999,61.951784700000005,38.125170155,37.899724054,56.457528258,33.52508904,44.974696475,58.724271448,47.062699278000004,78.64287022100001,39.144896411,44.84924960399999,34.610157631999996,50.642572608,46.44128651,50.54749764,68.946369435,46.43347266600001,40.979266437,45.465198044,39.261390256,60.099938985,40.81116596,68.329779685
1982-03-31,52.440401987,74.164981666,56.199902688,56.742033637,42.857019631,42.499960678,42.052908632,41.124534194,57.306925541999995,47.695593861000006,39.813762992,52.872601868000004,41.616732978,50.591400335,51.297467006000005,57.902238695,48.073891845,70.540995913,40.136356285,47.359051897,27.77716644,39.696927728,46.813500141000006,55.371759703,49.521569346999996,49.683562302,53.777151463,62.128373493999995,38.520482893,37.978132981,56.782603215,33.730859982,45.694828953000005,57.576618368000005,46.676475273,79.14468159,39.615872533,45.057861285,34.570449793,50.645972658000005,46.631813208000004,50.661068715,69.350535531,46.551553745,40.998297258,44.981300583,39.348277567,58.685944932,42.00851681,68.427349352
1982-04-30,52.761441327,74.858962643,56.455261145,57.19995981100001,43.044650309,42.677531278000004,41.971405025,41.346871506,57.52704575,48.071485947,42.392448328,53.003389999,41.568678625,50.418470925,51.340827917,57.474444886,48.534650426000006,70.863164359,39.719471601,47.044507901,27.881090752,39.341586045999996,46.542746647,56.712218658999994,49.733722459,49.384387227,54.07740724,62.389777243000005,38.902648567,38.069846755,57.148586492,34.188095231,46.162107189,56.462669253,46.082611496000006,79.712004612,40.072281483000005,45.39516472,34.519925382,50.595883961000006,46.925608811000004,50.79895271,69.412144085,46.766675963999994,41.079424695,44.603122295,39.15018945,57.36641866,42.815821434,68.439622128
1982-05-31,53.052469672,75.502405197,56.56277677,57.839714955,43.080801466000004,42.838119116,41.922212489,41.539443455,57.914382818,48.259282785,44.573375466,53.150542562,41.711439151,50.222039568999996,51.280162541,57.195309816000005,48.963139175,71.063859357,39.280831457,46.787130915,28.052699247,38.96192183,46.262027325,57.858125228,49.94638908,49.116959298999994,54.273575967,62.747824083999994,39.243373378,38.16559642,57.510053912,34.723689676,46.246860911999995,55.483073555,45.433925239,80.33515155399999,40.46678801,45.807642128000005,34.469247433,50.487744901000006,47.313950647,50.963764999,69.18109028399999,47.016249316999996,41.230562724,44.422094663,38.584965198,56.188434897,43.113580074,68.374175182
1982-06-30,53.308130969,76.054834882,56.423338417,58.55911229,42.80838733,43.017518627,41.940494015,41.708104113000005,58.374958695,48.189737781999995,46.29168227,53.285844491000006,41.9985571,49.843934916,51.03706767600001,57.084600408,49.286977183999994,71.094230601,38.877854689,46.696619424,28.259270645,38.497563033,46.08690854,58.676170393999996,50.175263363999996,48.874259126999995,54.38600988899999,63.134879388,39.523621657,38.216301794,57.840805668,35.152242836,46.019333898999996,54.731723171999995,45.26117176100001,81.071788748,40.776245645,46.174665139,34.447539269,50.318556337,47.775264185,51.166494397,68.958771651,47.269734623000005,41.450101476,44.478767333,37.711601393,55.198553278,43.017569713,68.235931151
1982-07-31,53.494128757,76.470239441,56.278515889,59.276608776,42.416032498,43.255954579,42.011445318,41.880755066999996,58.976858505,47.933665932,47.520960575,53.456630007,42.167774953,49.245283311,50.636630122,57.16194222399999,49.474248378999995,70.971570168,38.57643563,46.726684369,28.469500411,37.814712574,46.039705098,59.117322259,50.404491405,48.660466681,54.444878108000005,63.407765217,39.708869377,38.186107634,58.124028143000004,35.409742543,45.70281116,54.284914281000006,45.873660145,81.82630331600001,41.026714592,46.377368508,34.499690653,50.094918001,48.279727653,51.431305118999994,69.126281547,47.521630093,41.729729728,44.76319824,36.689704506,54.447785312,42.68549377,68.010626353
1982-08-31,53.548451813,76.749682559,56.333503355,59.884876487,42.207369117,43.569841578,42.096417408,42.086565399,59.597941084,47.618144021000006,48.281802398,53.734258819,41.902351688,48.550201073000004,50.188486158,57.407947414,49.570247003999995,70.674593789,38.427252242,46.738731353,28.639461391999998,36.728462087,46.069726686,59.239767888,50.556451063999994,48.483615921,54.460694387,63.475648331,39.766401824,38.120370455999996,58.2933454,35.540024566,45.556413426000006,54.204828121999995,46.83679663,82.508053515,41.288222839,46.365971015,34.640297912,49.769713929,48.793957466,51.709428753999994,69.738026183,47.770738439,42.058385025999996,45.245431201,35.832807161,53.991347563000005,42.505596122,67.729149991
1982-09-30,53.531802456,76.959657721,56.583931171,60.288462848,42.217995606,43.927125276000005,42.180307432,42.312190979,59.936578868999995,47.42377225,48.62950790399999,54.127924793000005,41.28459096,48.039955504,49.831518227,57.685070784,49.64627183899999,70.249439139,38.417912017,46.693885306999995,28.757107721999997,35.179267197,46.139077281000006,59.204757457,50.573041522,48.357893645,54.443368471999996,63.400379312,39.694533197,38.093555671,58.30325578,35.670450233000004,45.714839981000004,54.51636719,47.543222213,83.121829938,41.60048213,46.180251256000005,34.860140454,49.328135205,49.283152847,51.90428837,70.50882,48.030366893,42.40902989,45.831968112,35.505652119000004,53.900614125,42.894210213,67.443173723
1982-10-31,53.58510299,77.208153153,57.023618123999995,60.515959832,42.315255156999996,44.266849845,42.250287651,42.545639744,59.882828176000004,47.500589693,48.688093346,54.560831675,40.666664691,48.095994083,49.653298066000005,57.861172555,49.726053028,69.904184485,38.494397249,46.668273097,28.873216494,33.550423891,46.214441131,59.178560593,50.540897713,48.300811601999996,54.386547548,63.295716782,39.524620481,38.149044199,58.232875185,35.908493273000005,46.07992213399999,55.16671101,47.900835261000005,83.393339547,41.905413574,46.013800659,35.159047531999995,48.900158219,49.702854508,51.983458268999996,71.055739015,48.379479487,42.739138471,46.404745448,35.771297827,54.219910053,43.775044109,67.19395298399999
1982-11-30,53.735550617,77.58222370000001,57.619730964,60.682884613,42.486758967,44.514622466000006,42.309257536,42.794812402,59.50846494899999,47.814551448,48.629992956,54.93116715399999,40.0517876,48.772645202,49.664365503999996,57.92071017,49.819541945,69.88145596,38.650681186999996,46.722674446999996,28.987395611,32.967132915,46.263638161,59.281501778,50.598001583999995,48.317607071000005,54.298635846,63.170033174,39.332239531,38.336203138,58.194054494,36.235090044,46.422248968000005,56.045407911000005,47.979228796,83.090962162,42.131327504,46.023707568,35.532437893,48.841392121000005,50.003643288999996,51.939016873,71.089701234,48.819545233,43.018535072,46.945275733,36.413768453,54.900914048999994,44.724469837,67.030729663
1982-12-31,53.907438719,78.113205433,58.323064851999995,60.916349548,42.655967023,44.603978591,42.420440761,43.04178177399999,58.942558657,48.198218291,48.61406089,55.173539262,39.599400236,49.615893633999995,49.842178185,57.89205793,49.97858353,70.229009275,38.921488489,46.827995163000004,29.082362036,34.140349123,46.369633648000004,59.607610411,50.746611281999996,48.427634236,54.239181841000004,62.96958540600001,39.177997238,38.563873876,58.301065496999996,36.614062961,46.62637874399999,57.026893097,47.84744962600001,82.620776782,42.254819166,46.116769836,35.965247092,49.394567978999994,50.173527543,51.809036166999995,70.789589548,49.214460923000004,43.225922131000004,47.461178104,37.154182898,55.859937593999994,45.355316763000005,66.97517178300001
1983-01-31,54.055606045,78.793904677,59.030155638000004,61.312925758999995,42.715921429,44.561012086000005,42.650290159,43.257575331000005,58.396122456,48.549392137,48.74896905399999,55.306178546000005,39.916183945,50.171215417,50.154721856,57.812138655,50.170535606,70.688020808,39.315570541999996,46.92747597899999,29.197970189,35.964948769,46.669219628,60.180244046000006,50.93395241899999,48.677644557,54.257069061,62.718713398999995,39.081704063000004,38.631901675,58.555500393,37.042871279,46.733289065,57.990888094,47.675045345,82.498324852,42.252387179,46.225356743999996,36.428287856,50.29750433,50.237240791000005,51.71702586,70.63966444399999,49.449846256,43.354153249,47.904789695,37.722913516999995,57.046409656,45.550641323,66.995357853
1983-02-28,54.196814487,79.604749267,59.613903155,61.86332941,42.741950823,44.449092623,42.977347358,43.447504302,58.157552102,48.862306112,49.082853902,55.390997743999996,40.864004225,50.339361687,50.546355733,57.782467288999996,50.286562603,70.969102244,39.82226995,47.03182621,29.372335945,37.136022209000004,47.076035708999996,60.884715752,51.147386138,49.093763832,54.383959407,62.479801771999995,39.072589115999996,38.648879484,58.780931083,37.392583784,46.822162997,58.865274944,47.663798666999995,82.783391235,42.124910166,46.536606619,36.885566951,51.123935802,50.233537247,51.779498077,70.816354237,49.556103941,43.427819018,48.307271696,38.044289561,58.406445631000004,45.493807753,66.984560464
1983-03-31,54.344970542,80.517135993,59.969908433,62.510121798,42.823041185,44.342599388000004,43.316673382,43.658803681,58.369381228,49.057154181,49.620520596000006,55.444408544,41.846770438,50.275852352,50.969669499,57.901853731,50.324058066999996,71.026268593,40.413100858,47.196419725,29.728222526,37.629481385,47.404951403999995,61.504104783,51.412421287,49.63740936600001,54.624665668999995,62.28207666,39.222554431999995,38.821263318,58.8665743,37.62653871,46.84605727899999,59.66224836600001,47.918369656,83.253329354,41.933449941999996,47.035835713999994,37.317694511,51.69441587,50.219657753,51.995038913,71.179217195,49.651770366,43.504715667,48.694203832,38.210851488,59.85436893399999,45.563037848,66.805756839
1983-04-30,54.534565738999994,81.497864905,60.030728576,63.218209871999996,42.98986016600001,44.418724532,43.6004905,43.941374888,58.756956417,49.134325635,50.285345521,55.451122326000004,42.664854418000004,50.15746625,51.408969983999995,58.174272448,50.340557826,71.047364799,41.032773158000005,47.495939883,30.235508905,37.874430906,47.597063636,61.92144848,51.765869683999995,50.240236239,54.915471196999995,62.199676902,39.594907637,39.153894009,58.953954266000004,37.895226104,46.800621215,60.461749793,48.446381915,83.70775559100001,41.736014688000004,47.538000878000005,37.734954847,52.027037003000004,50.251479956000004,52.283285342,71.578204522,49.79481217399999,43.65740203,48.973101598999996,38.356882728,61.317677026000005,45.88683423,66.438975969
1983-05-31,54.816832058,82.511473577,59.765119755,63.95160469,43.14028071,44.749322327,43.871436197,44.317208226000005,59.122055813,49.27957146600001,50.954128212,55.422669753,43.213002073999995,50.126163127,51.839312492,58.455296829,50.404769888999994,71.24737462,41.622419760999996,47.96046358,30.746586728,38.10958075,47.71257139,62.13782027600001,52.19956028399999,50.841237148999994,55.205109741,62.280065461999996,40.158541241,39.618330741,59.22603050399999,38.318207394,46.853746821,61.338203017,49.137188818999995,84.193020163,41.575388411,47.979155152,38.178557951,52.232144819,50.368749193,52.628804521000006,71.926484043,49.970235028000005,43.931608649,49.111011542,38.555335525,62.779700514,46.236778213,65.991394716
1983-06-30,55.205699651,83.469747178,59.228823778999995,64.611181036,43.259113635,45.118018359,44.226622438,44.696785479,59.504915161999996,49.497010485,51.508588802,55.409402508999996,43.467225516000006,50.198495894,52.225729382,58.608418627,50.613744004,71.626859216,42.160567759,48.462935492,31.291385886,38.250005011,47.778899992,62.201989729,52.715626387,51.35462033899999,55.461835566000005,62.423539385,40.81442342,40.206758844,59.633191528000005,38.909469918,47.107679569,62.324385927,49.628450217,84.70951701199999,41.451822101,48.397189106000006,38.710567710999996,52.44152611,50.589650023999994,53.019214358,72.247267213,50.151192267,44.32800463,49.214097298999995,38.653205176,64.20412953600001,46.47462102,65.512492741
1983-07-31,55.678260726000005,84.261681201,58.624897997,65.03749736600001,43.410804971000005,45.231972082,44.728987366000005,44.976782181000004,59.80563213600001,49.716952265,51.866401283,55.411935193000005,43.579371608,50.275777932,52.551745123,58.633252008999996,50.95277491,72.067653097,42.650238361,48.783791834,31.879454341,38.271772896,47.762529263999994,62.196881899,53.302469637,51.695170203,55.640309541,62.506119556,41.45131516,40.748769812,60.063043914,39.553865951,47.494610925,63.421682351,49.741627937,85.043044251,41.314823331,48.748699871999996,39.306479028000005,52.697264902,50.906137406999996,53.414381865,72.443877262,50.260006988,44.773912474,49.488128757,38.482398514,65.467425021,46.571936734,65.050105211
1983-08-31,56.130128148999994,84.85426579899999,58.147407115,65.147617172,43.475159802,45.027119272,45.335980501,45.184536781999995,59.886053746,50.056435586999996,52.031473851,55.380877795,43.725050296000006,50.33872988,52.799244128999995,58.550623788,51.331485723,72.434073958,43.122939242,48.843828333000005,32.389521185999996,38.257178102,47.636818045,62.213195818,53.819496453999996,51.865454078999996,55.759329682,62.50423652,41.987162892,41.067230814,60.517492127,40.120366501999996,47.841134138,64.60754776,49.708202071,85.101926042,41.159952438000005,48.897926775,39.806091749000004,52.912384700000004,51.287773681000004,53.795571147,72.64943199999999,50.280331311000005,45.160565006000006,49.982005211,38.19354863,66.475829305,46.516296298,64.713747135
1983-09-30,56.45432739899999,85.268763185,57.923277908,64.998072835,43.453781187,44.676893488000005,45.880790835,45.395800769,59.74033325600001,50.446602058,52.03404789100001,55.300364568999996,43.920485975,50.39521310600001,52.885474742,58.48554785,51.713373697,72.59495623,43.621913293,48.83590653899999,32.806247581,38.192254790999996,47.409102581000006,62.30411807,54.080464941,51.935658321999995,55.870538883,62.46241387600001,42.404430988,41.246679831,60.881980208,40.636768985,48.053176213,65.838558523,49.756578238,85.05040923899999,41.048472496,49.009096765,40.096860826,53.021880835,51.709215007,54.08796884,73.1415357,50.26251160100001,45.45400026,50.416174102,38.074959115,67.233274968,46.327628603,64.560522665
1983-10-31,56.695252966000005,85.51892744199999,57.928316499,64.73674579,43.443070152,44.408040816,46.25694065,45.654132182,59.658190258000005,50.70077373,51.960748346,55.219349641,44.041358248,50.429284028000005,52.813501851000005,58.566137698,52.024099195,72.566012481,44.139431963,48.924190012,33.198819815,38.070708754,47.146346879,62.410835088999995,54.071769225,51.961015036000006,56.009331501999995,62.43299541,42.721819669,41.39198984,61.051310791000006,41.259470653,48.241652168,67.029052455,49.8095888,84.942951805,40.995586785,49.299531654,40.187188143,53.06295973100001,52.17262087899999,54.206978565,73.658632262,50.192573956000004,45.701556862,50.545624255,38.152578148,67.76742732,46.097769643,64.592013119
1983-11-30,56.987764566,85.593633442,58.065337527,64.52687762,43.45703253,44.347260071,46.490620912,45.914289124,59.712975318999995,50.84834338,51.936505751999995,55.189831868,44.005491592,50.38533429899999,52.676861186000004,58.752030268,52.189341083,72.48022914,44.65378930399999,49.106063825,33.553831597,37.989202905,46.933745798000004,62.47889741,53.955213955,51.959558991,56.215926121,62.416623621999996,42.977750376,41.525329622,61.142891879,41.956988016,48.570151581000005,68.08337719800001,49.836498627,84.564136044,40.986114916,49.676186848,40.133455817,53.112561258999996,52.695594315,54.10535234100001,73.924178688,50.063653464,45.958863887,50.517773738,38.229659605,68.078366605,46.024831548,64.760141243
1983-12-31,57.380990678,85.505453176,58.332713855,64.415179071,43.527843171,44.444965141000004,46.704120597,46.115341321,59.814209303999995,50.982912324,51.98997392,55.193386295,43.872245477,50.276906666,52.487228986000005,58.938579246,52.26341123,72.461776596,45.162544512,49.28961899,33.930854343,38.079355329,46.837376628,62.563932488999995,53.79356589,51.936150661000006,56.46069620000001,62.393886201,43.23169658,41.715034700000004,61.282243333000004,42.490477037,48.975497641000004,68.941243589,49.862735915,83.954000987,40.965381905,49.830011348999996,40.003156221,53.23220329,53.295230673,53.78737675,73.887274353,49.88956477399999,46.244338133999996,50.594276218000005,38.267156031,68.147313533,46.149072021,64.920990527
1984-01-31,57.784332492,85.291611548,58.730954246,64.329880161,43.652143475,44.62951283,46.986139897,46.297234354,59.947682468000004,51.190413368,52.079024892,55.19114514,43.79863228,50.189812912,52.253663808,59.03079878,52.30682483,72.445806176,45.688813533,49.396598783,34.373249599,38.309783911,46.868843537,62.693385815,53.631455839,51.900675392,56.65455849,62.395965313999994,43.542394988999995,41.953995373000005,61.440324725,42.764217806,49.316124225,69.58554437,49.729006491999996,83.340601339,40.839819105,49.830374898,39.899890204,53.451335526,53.95561476100001,53.360604183999996,73.645247056,49.745818602,46.554514663,50.772948596999996,38.448619117,67.950294711,46.301346008,64.913557071
1984-02-29,58.082849615,85.00345495,59.245798433000004,64.270344404,43.78162759,44.828565886999996,47.371694531,46.522206481000005,60.054469586,51.478890428999996,52.160640718,55.172714823999996,43.906258996000005,50.218578333,52.054173786999996,59.007149678999994,52.284966753,72.302478873,46.254405844,49.544494828000005,34.84566577,38.442930366999995,46.993906315,62.777468335,53.61718844,51.858148945,56.755722645,62.436559659,43.932484908,42.236410672,61.486607046,42.974650381000004,49.61673877,70.026710962,49.492497245,82.864243791,40.628685173,49.93469798100001,39.953372666,53.735450623999995,54.615557118999995,53.003092769,73.573597776,49.66109704,46.87180519100001,51.006264368000004,38.833373171,67.461525458,46.388770791000006,64.69621403
1984-03-31,58.30567916,84.780696373,59.860700032,64.299776998,43.941392011000005,44.96799991899999,47.921900181999995,46.786390965,60.197334817,51.755252883999994,52.197001986000004,55.162672548,44.172273998,50.518723661,52.006652183,58.961872803999995,52.169080857,72.19405728,46.86420618,49.903439119,35.363200268,38.439116852,47.190833705,62.691356011,53.841915723,51.797820623,56.740281787,62.445996982,44.391834665,42.696312059,61.347081203,43.420842178,49.957406838999994,70.28122796,49.484044538,82.657113566,40.406822579,50.137711028999995,40.198287042,53.988362763999994,55.200575957,52.953885522,73.808328235,49.591881054,47.181633585,51.33036356,39.297850799,66.700939598,46.538537368,64.321494773
1984-04-30,58.590002298,84.839904378,60.495936807,64.369639948,44.140151243999995,45.097817085,48.639498128999996,47.07878865399999,60.57125241399999,51.979582668999996,52.201310156999995,55.192681956,44.558957111000005,51.071802737,52.114239217,59.03514474,52.018318835,72.34310935,47.54360106,50.434817589,35.960927898,38.467237099,47.486279177,62.375324708,54.278182363,51.713330432,56.629517013000005,62.355199202,44.96055064,43.306577791,61.1594241,44.165327956000006,50.385472936999996,70.368905693,49.80468505100001,82.727169819,40.181302524,50.335638277,40.558653747,54.128764419,55.654683934,53.000197573,74.1985329,49.539148073999996,47.509474581999996,51.666405167,39.64916699,65.761431989,46.863100228,63.891121093
1984-05-31,58.931367255,85.232076997,60.995104001,64.365439815,44.28722537,45.268400578000005,49.434050778,47.421791338999995,61.180569671,52.168218378999995,52.194535648,55.268272388,44.92676659,51.540745859,52.237243838000005,59.230352277,51.87665045,72.670336599,48.27230005,50.941740877,36.680401534,38.583732802,47.889848111999996,61.98904769600001,54.808037663,51.634754785,56.486320654,62.160957643,45.699404428,44.004292373999995,61.194577372,45.114346476,50.785808778,70.317243512,50.186513888,82.89589996,39.943752962,50.602135542,40.974763539,54.096209701999996,55.991823155,52.60352043100001,74.651578723,49.562785603,47.871986853,52.028618988999995,39.758890616,64.739427335,47.255424281,63.519897068
1984-06-30,59.231458177,85.735411859,61.296270211999996,64.285901272,44.366796408999996,45.416217038,50.19403118,47.81850856,61.676090286000004,52.28456752,52.151096726000006,55.406862878999995,45.101182222,51.656898005,52.317290948,59.460099233,51.831514262,72.906619729,48.926703308,51.298291508,37.498585933,38.678155105,48.286180863,61.88066809,55.28604747600001,51.575989645,56.351708456000004,61.878826876000005,46.524392116,44.799219797,61.552982131,46.149395373000004,50.99458434,70.183123199,50.2986326,82.935059682,39.711877088,51.029196866999996,41.398296259,53.867884784,56.282790892,51.914734556999996,75.119783838,49.715066755,48.212826009,52.542134145,39.789062488,63.728100066,47.554657459,63.24603166
1984-07-31,59.386909735,86.14757831899999,61.514710132,64.22296476300001,44.454347399,45.438973801,50.816733183000004,48.197629641000006,61.904030887,52.462566041,52.065826883,55.640327173,45.105502619,51.574662893,52.444032698,59.615735189,51.911858717,72.875869232,49.368622433,51.436107387,38.316833511999995,38.624244738,48.509175754,62.142336549,55.644168459,51.510229261000006,56.244385967,61.528195331000006,47.255223994,45.507296712,62.096487278999994,46.996902893000005,51.085368867,70.04284303899999,50.195000307,82.729451465,39.534727049000004,51.395510903,41.77552245,53.617574823999995,56.568817943,51.996162216,75.79053845899999,49.924696534,48.46590109,53.11549050399999,39.925978801999996,62.796544065,47.648898452,63.042642915
1984-08-31,59.25804941,86.44565813,61.664111023000004,64.27723143600001,44.585239731,45.362369796,51.221680768,48.49336327899999,61.884136925,52.90063212,51.959461778000005,55.955729723999994,45.003592011,51.537114633,52.584915462,59.653417106999996,51.995702046000005,72.628543502,49.569237336,51.397462759,39.022437281,38.429815081,48.579931116000004,62.505663094,55.951629998,51.427357072,56.147206465,61.175624716,47.778760362,45.867392728,62.635999883000004,47.489654793,51.157630499,69.907566284,50.038237165,82.393929818,39.584992241,51.654214015,42.104021083,53.487233145,56.840479553,53.017148539,76.300604018,50.066565469,48.62303672,53.37585528,40.116127811,61.971802411000006,47.523390301999996,62.888715983999994
1984-09-30,58.797589303,86.57681431600001,61.663656853999996,64.48133228,44.740058389,45.293357733,51.435935797,48.713560881999996,61.537106007,53.394036701000005,51.833836376,56.260371125,44.945249766,51.59894578,52.649630106000004,59.636740733,52.024933356000005,72.311180598,49.622419113,51.353969256999996,39.601520325,38.274244459,48.664349791999996,62.752926263999996,56.134001257,51.345754045,56.04717849399999,60.907398482,48.132292394,45.956991152,63.08979269899999,47.864584146000006,51.323590761999995,69.746545385,49.94924374,82.080701196,40.038982959,51.820038747,42.40772988,53.529410637,57.076738268999996,54.18388552,76.286672342,50.045205718000005,48.681948933,53.16500456,40.283408479,61.297785351,47.241980418999994,62.757780698999994
